track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRKE95FE87C4A,0.615,0.344,4,-7.76,1,0.064,0.246,0.0,0.178,0.387,88.9,4
TRK10E8D68550,0.694,0.663,10,-7.37,1,0.021,0.203,0.021,0.242,0.41,126.7,4
TRK27D5FD753B,0.943,0.605,0,-2.89,1,0.008,0.061,0.111,0.077,0.559,122.5,4
TRKF1684C1F6A,0.677,0.284,4,-11.92,0,0.074,0.632,0.596,0.284,0.335,54.4,4
TRK7CF5F78763,0.423,0.477,1,-13.03,0,0.039,0.357,0.037,0.095,0.286,139.9,4
TRK30E5C8161F,0.476,0.29,9,-12.13,1,0.039,0.84,0.291,0.15,0.449,110.5,4
TRK9A3C7393BC,0.632,0.525,0,-8.76,1,0.146,0.431,0.0,0.161,0.681,86.1,3
TRKEBCDD96094,0.684,0.631,6,-9.47,1,0.089,0.184,0.0,0.292,0.761,99.5,4
TRK3B70CA173B,0.83,0.48,10,-6.38,1,0.092,0.32,0.0,0.167,0.604,67.8,4
TRK249A2437A2,0.508,0.924,8,-4.77,1,0.052,0.05,0.268,0.324,0.429,120.4,5
TRKA0FB7AF601,0.634,0.255,7,-11.87,1,0.018,0.751,0.603,0.119,0.322,76.7,4
TRK1415984CBC,0.916,0.597,6,-5.03,1,0.05,0.0,0.046,0.143,0.553,87.7,3
TRK87F5CEFAF2,0.881,0.553,8,-3.36,1,0.083,0.069,0.078,0.02,0.606,111.1,3
TRKACCBFBDC13,0.499,0.868,8,-5.91,0,0.064,0.011,0.148,0.235,0.211,133.6,4
TRK29AF298920,0.366,0.666,6,-8.77,0,0.051,0.0,0.199,0.236,0.529,97.2,4
TRK370E86B1B1,0.345,0.492,2,-12.34,0,0.0,0.564,0.559,0.143,0.494,88.2,4
TRKAD1AFF361C,0.581,0.611,10,-8.54,0,0.016,0.273,0.119,0.174,0.388,100.8,3
TRK4A9ABFBA82,0.446,0.425,2,-3.96,1,0.024,0.382,0.023,0.166,0.537,111.7,4
TRK91639941C8,0.263,0.485,1,-10.51,0,0.066,0.642,0.351,0.155,0.33,112.3,4
TRK7ECC9F0142,0.818,0.725,5,-8.48,1,0.092,0.286,0.073,0.171,0.629,116.0,4
TRKB6B499D760,0.57,0.737,6,-4.69,1,0.061,0.243,0.074,0.257,0.56,101.2,4
TRK91C5A46A80,0.815,0.636,9,-7.36,0,0.069,0.118,0.0,0.091,0.574,117.5,4
TRKF978F6EBBC,0.363,0.666,0,-6.63,0,0.109,0.152,0.186,0.168,0.745,117.2,4
TRK7803D0AD5C,0.43,0.384,11,-9.91,1,0.055,0.651,0.623,0.153,0.436,90.1,4
TRK4E88544F30,0.645,0.794,10,-1.84,1,0.0,0.0,0.165,0.271,0.351,117.5,4
TRKB21FF9DAA0,0.483,0.071,11,-20.67,1,0.013,1.0,0.792,0.134,0.337,50.9,4
TRKB67689946F,0.457,0.986,6,1.31,0,0.08,0.0,0.251,0.413,0.517,156.2,4
TRKDD3054C245,0.613,0.571,7,-5.72,0,0.277,0.138,0.034,0.13,0.641,91.1,4
TRK335B6EF41A,0.492,0.324,7,-8.31,1,0.124,0.804,0.382,0.185,0.597,140.5,4
TRKB31ED8C079,0.646,0.746,11,-4.39,1,0.023,0.266,0.0,0.172,0.527,142.6,4
TRK1E2C0ECB3D,0.518,0.604,9,-6.98,1,0.057,0.436,0.0,0.165,0.492,85.2,4
TRK8ED452DB86,0.424,0.358,1,-9.2,0,0.057,0.79,0.268,0.098,0.419,72.3,4
TRKD2828E3043,0.582,1.0,2,-5.37,1,0.066,0.147,0.095,0.262,0.515,150.3,3
TRK1E44BEAE38,0.303,0.883,9,-1.31,1,0.059,0.0,0.139,0.309,0.337,143.1,3
TRK726A3514ED,0.452,0.636,11,-6.91,1,0.036,0.529,0.0,0.19,0.581,93.2,4
TRK985F705F99,0.756,0.49,10,-5.93,1,0.118,0.136,0.122,0.13,0.488,79.3,4
TRKA3FC146349,0.539,0.323,7,-6.22,1,0.045,0.789,0.336,0.199,0.4,55.5,4
TRK20EB996739,0.381,0.932,4,-4.55,1,0.026,0.0,0.11,0.189,0.325,128.3,4
TRK4D359B42A1,0.809,0.734,7,-4.59,1,0.275,0.0,0.0,0.187,0.662,107.0,4
TRK9069F6A8EC,0.456,0.566,3,-6.51,1,0.056,0.372,0.005,0.152,0.551,91.2,4
TRKAC9ACF3171,0.799,0.57,8,-6.82,1,0.091,0.242,0.078,0.119,0.94,109.8,4
TRK8C69401FAD,0.618,0.614,4,-7.65,0,0.096,0.395,0.18,0.246,0.376,95.5,4
TRK3ABE8D5AD6,0.548,0.714,11,-8.73,0,0.031,0.0,0.134,0.228,0.459,158.5,4
TRK7EF7320DDE,0.353,0.993,4,-5.19,1,0.041,0.0,0.077,0.258,0.402,125.6,4
TRKE035880087,0.611,0.341,7,-12.94,1,0.07,0.503,0.622,0.087,0.101,70.0,4
TRK8C61BF99D3,0.541,0.243,6,-14.18,1,0.022,0.615,0.522,0.041,0.382,75.4,4
TRK248A7A2223,0.769,0.738,1,-4.48,1,0.119,0.236,0.0,0.255,0.518,108.2,4
TRKC860198884,0.814,0.613,8,-6.56,1,0.107,0.063,0.0,0.223,0.394,95.7,4
TRK183E5F52C2,0.483,0.802,3,-8.81,0,0.059,0.084,0.193,0.143,0.36,158.6,4
TRK27D84DBEA9,0.438,0.519,1,-7.12,0,0.019,0.138,0.098,0.152,0.225,84.1,4
TRK230F74DF80,0.605,0.195,2,-7.37,1,0.003,0.931,0.377,0.176,0.542,90.2,4
TRK6ACA19B3CD,0.313,0.764,2,-4.6,1,0.152,0.0,0.172,0.251,0.114,143.2,4
TRKD28A1D137F,0.843,0.551,1,-5.82,1,0.214,0.244,0.0,0.096,0.639,91.9,4
TRK83E8215911,0.727,0.878,1,-5.29,1,0.02,0.027,0.032,0.129,0.799,135.1,3
TRKB8E5830789,0.297,0.244,9,-13.92,1,0.04,0.784,0.652,0.138,0.155,94.2,4
TRKB6EA53F265,0.627,0.866,11,-5.43,0,0.084,0.0,0.182,0.247,0.552,145.8,3
TRKF1B10B6FD5,0.395,0.56,7,-8.38,0,0.092,0.616,0.147,0.085,0.392,89.2,4
TRK3D930A767C,0.797,0.812,0,-2.94,1,0.038,0.131,0.0,0.182,0.779,117.4,4
TRK3107A338C0,0.926,0.603,3,-6.73,0,0.074,0.149,0.112,0.128,0.545,114.5,3
TRK5BDC75FD1A,0.65,0.612,10,-4.07,0,0.099,0.006,0.075,0.083,0.59,109.0,4
TRKA7BD82A0C0,0.672,0.967,10,-5.15,0,0.0,0.178,0.05,0.184,0.413,134.9,4
TRK0BB9F86532,0.421,0.59,3,-2.08,0,0.09,0.184,0.031,0.162,0.436,106.5,4
TRK718F0CEFAB,0.485,0.345,8,-13.1,1,0.013,0.51,0.385,0.142,0.079,69.5,4
TRK5440A3EBBA,0.348,0.683,6,-2.54,1,0.055,0.082,0.067,0.329,0.706,122.4,4
TRKF65EDE1701,0.689,0.734,2,-3.1,1,0.238,0.342,0.0,0.174,0.443,103.1,4
TRK222BE3155D,0.746,0.747,0,-7.9,1,0.071,0.257,0.0,0.191,0.934,113.5,4
TRK55EE1014EC,0.742,0.584,4,-6.23,0,0.088,0.324,0.087,0.09,0.429,80.0,4
TRKCE3FF6BD41,0.636,0.621,11,-5.69,1,0.035,0.207,0.035,0.214,0.685,115.7,4
TRK396F4D4937,0.733,0.774,5,-7.24,1,0.017,0.223,0.113,0.153,0.403,111.6,3
TRKD0B7CD72F8,0.476,0.975,5,-1.13,1,0.0,0.071,0.159,0.143,0.323,143.3,5
TRKEFD09EF839,0.83,0.696,0,-7.5,1,0.086,0.063,0.129,0.061,0.665,120.2,4
TRK4F4D2325DA,0.666,0.802,5,-4.39,1,0.04,0.274,0.0,0.18,0.55,96.0,4
TRK92050BAA48,0.617,0.356,10,-10.86,1,0.072,0.872,0.508,0.187,0.671,99.4,4
TRK2A8E14F431,0.372,0.779,7,-6.12,0,0.024,0.218,0.197,0.263,0.333,107.9,4
TRKBBACA685E3,0.71,0.631,11,-9.19,0,0.263,0.0,0.042,0.134,0.43,102.6,4
TRKE6461681F9,0.877,0.553,9,-10.23,0,0.306,0.147,0.0,0.228,0.206,97.1,4
TRK5A599D3CB7,0.409,0.273,6,-15.55,1,0.02,0.921,0.782,0.013,0.312,54.1,4
TRK869E848373,0.487,0.489,11,-5.21,0,0.023,0.363,0.25,0.15,0.436,151.3,4
TRK093EDF7585,0.34,0.724,5,-4.24,1,0.017,0.049,0.0,0.337,0.51,151.5,4
TRK2A9135974C,0.426,0.695,6,-9.52,0,0.064,0.191,0.04,0.269,0.476,127.2,4
TRK05BFED9ECD,0.739,0.551,3,-5.67,0,0.141,0.019,0.0,0.174,0.358,88.8,4
TRKE196099913,0.525,0.544,10,-9.16,0,0.069,0.303,0.09,0.176,0.325,84.1,4
TRK67B2A5C76D,0.855,0.756,8,-5.5,0,0.0,0.0,0.0,0.128,0.483,107.2,4
TRKBB866DA380,0.98,0.571,1,-6.12,1,0.222,0.195,0.042,0.159,0.64,99.8,4
TRK480278001F,0.652,0.757,2,-3.66,1,0.032,0.067,0.253,0.157,0.418,123.7,4
TRK48A2C3E7C5,0.73,0.642,0,-5.7,0,0.235,0.259,0.136,0.13,0.686,100.0,4
TRKD4DD210AEB,0.589,0.511,3,-10.44,0,0.07,0.314,0.0,0.132,0.432,105.8,4
TRKB47BCEDCAC,0.735,0.816,8,-1.89,1,0.129,0.02,0.031,0.241,0.36,130.6,5
TRKC670E6D1C2,0.593,0.836,5,-5.51,1,0.115,0.076,0.0,0.338,0.313,178.2,4
TRK82CC7B4BAD,0.729,0.884,5,-4.21,1,0.083,0.152,0.157,0.254,0.76,125.9,4
TRK4DA78ED2AD,0.558,0.711,1,-4.36,1,0.056,0.0,0.023,0.197,0.599,135.4,3
TRKE1268C3F57,0.571,0.769,2,-6.78,1,0.107,0.12,0.0,0.197,0.399,135.9,4
TRK46E7FC3479,0.518,0.269,2,-6.48,0,0.078,0.601,0.477,0.174,0.442,69.9,4
TRK52DBF47325,0.609,0.462,5,-7.12,1,0.124,0.415,0.167,0.099,0.463,94.6,4
TRK48FA01703D,0.524,0.597,9,-6.07,0,0.0,0.263,0.107,0.174,0.577,112.7,4
TRK5807AA95FB,0.591,0.555,10,-5.75,0,0.125,0.268,0.0,0.2,0.495,77.2,4
TRK46F0720469,0.48,0.833,6,-6.44,1,0.11,0.066,0.358,0.22,0.533,103.9,3
TRKEA4836EB72,0.732,0.89,10,-1.11,1,0.08,0.0,0.0,0.121,0.463,128.5,4
TRK06505BB51D,0.58,0.622,2,-2.71,1,0.08,0.0,0.0,0.282,0.533,92.3,4
TRKB817DEA80B,0.171,0.634,9,-7.77,1,0.05,0.35,0.081,0.139,0.465,91.8,4
TRK7D044A1024,0.734,0.791,11,-3.77,1,0.123,0.211,0.0,0.135,0.368,146.6,4
TRK212A6F6155,0.778,0.563,2,-7.78,1,0.06,0.0,0.129,0.076,0.644,121.1,4
TRK1F6E5250F0,0.754,0.69,1,-5.36,1,0.253,0.129,0.046,0.128,0.29,110.1,4
TRK00AC1D5685,0.672,0.635,8,-8.13,1,0.0,0.224,0.0,0.221,0.613,115.5,4
TRKA8BEB77F57,0.654,0.729,8,-4.33,1,0.128,0.205,0.128,0.213,0.241,158.5,4
TRKC569D03B8C,0.738,0.755,10,-7.32,1,0.127,0.481,0.0,0.091,0.416,56.1,4
TRK025ADEA9BC,0.779,0.777,7,-7.12,1,0.088,0.048,0.064,0.182,1.0,106.2,5
TRKE11AB069F1,0.713,0.771,0,-8.31,1,0.136,0.0,0.051,0.212,0.66,124.2,5
TRK7EE9D81DEF,0.27,0.974,11,-4.22,1,0.046,0.099,0.29,0.264,0.565,150.0,4
TRKD4BBE452C4,0.777,0.758,8,-6.38,1,0.104,0.185,0.0,0.075,0.703,105.9,4
TRKAA3674D7F6,0.473,0.825,3,-4.15,1,0.046,0.0,0.063,0.32,0.466,116.1,4
TRK83C61BCAFF,0.49,0.905,7,-6.07,1,0.075,0.0,0.118,0.393,0.136,128.8,4
TRK65355E101A,0.69,0.795,11,-4.55,1,0.094,0.229,0.017,0.148,0.794,94.4,4
TRK02BF34B91D,0.536,0.447,11,-9.9,0,0.069,0.794,0.223,0.134,0.52,152.3,3
TRK6B14187731,0.704,0.833,1,-2.37,1,0.157,0.046,0.016,0.101,0.495,91.8,4
TRKB8E1689D85,0.541,0.207,9,-11.79,1,0.002,0.658,0.433,0.149,0.421,133.6,4
TRKB8CBC21B96,0.312,0.276,11,-13.47,0,0.024,0.888,,0.088,0.32,95.2,3
TRK2CB7A22945,0.359,0.097,4,-13.51,1,0.011,1.0,0.967,0.026,0.302,70.5,4
TRK97EEF7136A,0.695,0.543,7,-12.55,0,0.065,0.329,0.0,0.158,0.491,88.3,4
TRK5A13A70CB1,0.156,0.98,2,-1.27,1,0.133,0.021,0.024,0.38,0.099,126.3,3
TRKB39E4E5112,0.893,0.626,5,-5.29,1,0.228,0.278,0.0,0.233,0.362,87.4,4
TRK09CC96326B,0.229,0.952,11,-1.17,0,0.103,0.0,0.0,0.297,0.195,118.4,4
TRKA719C62CD3,0.81,0.518,5,-1.35,1,0.068,0.242,0.0,0.19,1.0,92.2,4
TRK2BE9B8CD16,0.19,0.264,6,-15.62,0,0.103,1.0,0.826,0.149,0.352,93.5,4
TRKBE820BFB19,0.754,0.518,4,-5.59,1,0.047,0.404,0.007,0.232,0.598,121.4,4
TRKB539EEA3D5,0.559,0.472,2,-10.78,1,0.067,0.385,0.0,0.069,0.014,70.3,4
TRK1E837D3966,0.856,0.73,4,-3.14,1,0.165,0.118,0.127,0.149,0.795,111.2,4
TRK9F73F30720,0.426,0.576,3,-5.19,1,0.027,0.279,0.08,0.017,0.57,94.9,4
TRK741BA41F30,0.874,0.739,6,-5.79,1,0.058,0.218,0.001,0.165,0.885,94.6,4
TRK39AD2F6F2D,0.651,0.455,10,-5.06,1,0.125,0.233,0.128,0.227,0.677,103.4,4
TRK8609FD7729,0.465,0.609,4,-5.53,0,0.068,0.159,0.151,0.235,0.454,145.8,4
TRKD37BC5B92B,0.203,0.313,1,-16.0,1,0.072,1.0,0.972,0.227,0.248,124.2,4
TRK1CE9040697,0.404,0.742,1,-3.51,0,0.008,0.08,0.332,0.403,0.193,141.1,4
TRK018EAE08B4,0.716,0.7,2,-5.2,1,0.198,0.219,0.177,0.269,0.568,129.0,4
TRK98CF1FB98E,0.741,0.463,6,-8.28,1,0.113,0.175,0.038,0.131,0.313,69.6,3
TRKE9C0DEC246,0.522,0.631,0,-8.99,1,0.035,0.424,0.177,0.103,0.714,139.3,4
TRK008087D9D1,0.801,0.829,9,-3.93,1,0.085,0.016,0.047,0.219,0.558,122.7,4
TRK07EB08C942,0.408,0.223,0,-15.02,1,0.008,0.792,0.838,0.105,0.237,69.8,4
TRK9129CF3C5F,0.385,1.0,1,-5.41,1,0.022,0.119,0.113,0.226,0.132,129.0,4
TRKA60B1A7D22,0.881,0.534,3,-5.53,1,0.235,0.016,0.108,0.293,0.322,90.0,4
TRKDFFBD93EC1,0.797,0.624,8,-4.68,0,0.126,0.115,0.09,0.129,0.635,113.7,4
TRKADC75A30CE,0.572,0.538,2,-6.27,0,0.066,0.299,0.0,0.138,0.275,74.4,4
TRKF64CA390BB,0.824,0.539,7,-3.89,1,0.104,0.205,0.205,0.209,0.61,96.6,4
TRK58D6A91330,0.619,0.452,6,-12.21,1,0.08,0.646,0.718,0.038,0.0,76.1,4
TRK4BA4D1921E,0.635,0.082,5,-13.95,1,0.069,0.263,0.748,0.046,0.435,91.0,4
TRK90661FB146,0.703,0.841,10,-0.7,0,0.089,0.124,0.039,0.318,0.682,124.7,5
TRKDB3DB61669,0.789,0.701,9,-5.67,0,0.122,0.289,0.149,0.144,0.857,114.3,4
TRK3E1F16D313,0.635,0.561,4,-5.14,1,0.178,0.0,0.0,0.19,0.36,96.5,4
TRK0B5D1B1890,0.58,0.494,4,-8.61,0,0.099,0.432,0.113,0.219,0.479,107.3,4
TRKB7A3AAEABA,0.449,0.815,1,-5.39,1,0.07,0.073,0.059,0.326,0.36,120.4,4
TRKAC9CDA33A9,0.614,0.796,8,-4.33,1,0.055,0.064,0.288,0.27,0.478,125.8,3
TRKAA929897BE,0.334,0.324,1,-17.27,1,0.009,0.939,0.97,0.151,0.291,81.6,3
TRK3BC0776371,0.274,0.875,5,-3.06,1,0.043,0.0,0.332,0.406,0.281,145.8,5
TRKD39A3D3E93,0.712,0.793,0,-4.02,1,0.0,0.021,0.17,0.26,0.705,119.2,4
TRK56475ED165,0.742,0.495,0,-6.08,0,0.261,0.025,0.0,0.173,0.615,91.2,3
TRK94123450B0,0.588,0.605,1,-3.02,1,0.076,0.675,0.008,0.213,0.556,137.4,4
TRKF5BE460526,0.699,0.767,7,-0.17,1,0.084,0.049,0.29,0.302,0.435,145.3,4
